id,context,question,A,B,C,D,answer
210,【宁波航交所：红海航线出货量恢复运价环比增25.5%】财联社10月20日电，财联社记者今日从宁波航交所获悉，本周海上丝绸之路指数之宁波出口集装箱运价指数（NCFI）报653.4点，较上周上涨5%。其中红海航线因月底市场出运货量明显恢复，航线舱位紧张，即期市场订舱价格大幅上涨。本周红海航线指数为1077.1点，较上周上涨25.5%。,本周红海航线指数上涨了多少？,本周红海航线指数上涨了10%。,本周红海航线指数上涨了25.5%。,本周红海航线指数上涨了30%。,本周红海航线指数上涨了15%。,
211,【宁德时代：阿维塔、奇瑞等已官方宣布将配套搭载神行超充电池】财联社10月20日电，宁德时代近期接受投资者调研时称，公司发布了全球首款采用磷酸铁锂4C神行超充电池，实现超快充、长续航和高安全兼得，可实现“充电10分钟，续航400公里”，将在今年底量产、明年一季度装车。目前，已有多家客户表达了合作意向，阿维塔、奇瑞等已官方宣布将配套搭载神行超充电池。,宁德时代的神行超充电池将搭载在哪些车型上？,丰田、本田等已官方宣布将配套搭载神行超充电池。,阿维塔、奇瑞等已官方宣布将配套搭载神行超充电池。,福特、雪佛兰等已官方宣布将配套搭载神行超充电池。,宝马、奥迪等已官方宣布将配套搭载神行超充电池。,
212,【农业农村部：坚决有力抓好粮油生产】财联社10月19日电，农业农村部部长唐仁健主持召开部党组会议。会议指出，坚决有力抓好粮油生产，压实主产区、主销区和产销平衡区粮食安全责任，紧抓主要粮油作物大面积提升单产，加力推进高标准农田建设。持续强化农业科技装备支撑，加强种质资源保护利用，开展好精准鉴定等工作，建立资源共享利用机制，以种业阵型企业为重点加大支持力度，提高自主创新能力，加快丘陵山区农机装备研发。,农业农村部召开会议要求加强粮油生产，重点推进哪些工作？,会议要求加强种质资源保护利用。,会议要求重点推进主要粮油作物大面积提升单产和高标准农田建设。,会议要求加强农业科技装备支撑。,会议要求加快丘陵山区农机装备研发。,
213,【潘功胜会见黑石集团董事长兼首席执行官苏世民】财联社10月20日电，中国人民银行行长、国家外汇管理局局长潘功胜20日会见来访的黑石集团董事长兼首席执行官苏世民（StephenA.Schwarzman）一行。双方就全球经济金融形势、中国经济发展等议题进行了交流。国家外汇管理局副局长李红燕参加会见。,潘功胜会见黑石集团董事长兼首席执行官苏世民的目的是什么？,商讨双方合作的具体细节。,探讨黑石集团在中国的投资机会。,双方就全球经济金融形势、中国经济发展等议题进行交流。,协商解决双方的商业争端。,
214,【普京视察俄罗斯武装力量指挥部】财联社10月20日电，俄媒今天（20日）报道，俄罗斯总统普京19日视察了位于顿河畔罗斯托夫的俄罗斯武装力量指挥部，俄军总参谋长瓦列里∙格拉西莫夫汇报了俄军对乌克兰特别军事行动进展情况。格拉西莫夫说，俄联合部队正在按照特别行动计划执行任务。,普京视察俄罗斯武装力量指挥部的目的是什么？,普京视察俄罗斯武装力量指挥部的目的是庆祝军队的重大胜利。,普京视察俄罗斯武装力量指挥部的目的是发表关于乌克兰的政策讲话。,普京视察俄罗斯武装力量指挥部的目的是了解俄军对乌克兰特别军事行动的进展情况。,普京视察俄罗斯武装力量指挥部的目的是检阅俄军的新装备。,
215,【普京相信年底中俄贸易额突破2000亿美元】财联社10月20日电，在接受央视高端访谈专访时，俄罗斯总统普京指出，中俄经济关系逐年多元化，除了在传统能源领域有大量合作外，两国还在研究快中子反应堆的合作问题，将在高科技能源领域建立全新的关系。此外，双方在其他领域的合作也是前景大好。普京说，中俄贸易势头极好，有充分的理由相信到今年年底贸易额将突破2000亿美元。,普京认为中俄贸易额将在今年年底突破多少亿美元？,2000亿美元,1000亿美元,2500亿美元,1500亿美元,
216,【前三季度海南GDP同比增长9.5%】财联社10月20日电，海南省统计局新闻发言人、副局长卓玲在2023年前三季度海南省经济运行情况新闻发布会上介绍，根据地区生产总值统一核算结果，前三季度海南全省生产总值5274.92亿元，按不变价格计算，同比增长9.5%。,前三季度海南省GDP按不变价格计算增长了多少？,前三季度海南省GDP按不变价格计算增长了10.5%。,前三季度海南省GDP按不变价格计算增长了7.5%。,前三季度海南省GDP按不变价格计算增长了9.5%。,前三季度海南省GDP按不变价格计算增长了8.5%。,
217,【前三季度全国铁路完成固定资产投资5089亿元】财联社10月20日电，从中国国家铁路集团有限公司获悉，前三季度，全国铁路完成固定资产投资5089亿元、同比增长7.1%，投产铁路新线1402公里，其中高铁1276公里，为推动经济持续回升向好提供了有力支撑。,全国铁路固定资产投资在前三季度同比增长了多少？,0.08,0.1,0.071,0.05,
218,【强生抗登革热药物的初步数据令人鼓舞】财联社10月21日电，当地时间周五（10月20日），强生制药集团旗下的制药公司杨森（Janssen）在官网宣布，公司研发的抗登革病毒药物“JNJ-1802”取得了令人鼓舞的数据。新闻稿称，与安慰剂相比，JNJ-1802可以诱导人体产生针对登革热的抗病毒活性，同时安全且耐受性良好。杨森宣称，JNJ-1802是第一个在临床试验中，让人体显示出这种活性的抗病毒药物。,强生制药宣布其研发的抗登革病毒药物JNJ-1802的初步数据表现如何？,JNJ-1802的安全性和耐受性较差，不适合作为抗登革病毒药物使用。,JNJ-1802可以诱导人体产生针对登革热的抗病毒活性，并且安全且耐受性良好。,JNJ-1802是第一个在临床试验中出现的抗病毒药物，其他药物都没有取得进展。,JNJ-1802在临床试验中没有展现出对登革热的抗病毒活性。,
219,【侨源股份：第三季度净利润5499.57万元同比增长8.19%】财联社10月19日电，侨源股份公布2023年第三季度报告，报告期营业收入2.53亿元，同比下降0.87%；归属于上市公司股东的净利润5499.57万元，同比增长8.19%。,侨源股份2023年第三季度净利润同比增长了多少？,第三季度净利润增长了8.19%。,第三季度净利润增长了0.87%。,第三季度净利润下降了8.19%。,第三季度净利润增长了2.53亿元。,
220,【青岛啤酒回应有工人在三厂原料仓小便视频：公安机关已介入调查该批麦芽全部封存】财联社10月20日电，有网友10月19日发布视频称，山东青岛啤酒三厂，一工人爬进原料仓小便。青岛啤酒10月20日发布情况说明，针对10月19日网上出现的青岛啤酒三厂的相关视频，我公司高度重视，第一时间向公安机关报警，公安机关已介入调查。目前，该批麦芽已经全部封存。,有工人在山东青岛啤酒三厂的原料仓小便，公司采取了什么措施？,公司对涉事批次的麦芽进行了全部销毁。,公司对该工人进行了处罚。,公司未采取任何措施，对事件置之不理。,公司第一时间向公安机关报警，公安机关已介入调查，并封存了涉事批次的麦芽。,
221,【全国秋粮已收获77%冬小麦冬油菜播种有序推进】财联社10月22日电，农业农村部最新农情调度显示，全国秋粮已收获77%，其中，大豆收获接近尾声，玉米收获近八成，中稻过八成。随着秋收进度不断加快，全国秋冬种也有序推进。农业农村部最新农情调度显示，目前，全国冬小麦播种完成意向面积的近四成，冬油菜播种完成意向面积的过五成。,目前全国冬小麦和冬油菜播种完成的比例分别是多少？,目前全国冬小麦播种完成意向面积的近四成，冬油菜播种完成意向面积的过五成。,目前全国冬小麦播种完成意向面积的过三成，冬油菜播种完成意向面积的近六成。,目前全国冬小麦播种完成意向面积的近五成，冬油菜播种完成意向面积的过四成。,目前全国冬小麦播种完成意向面积的过六成，冬油菜播种完成意向面积的近三成。,
222,【全球半导体市场强劲复苏中国连续多年成全球最大半导体消费市场】财联社 6月10日讯，统计显示，全球半导体市场2020年市场规模达到4400亿美元，同比增长6.8%，以存储器和专用 芯片为代表的半导体产品开始进入景气周期。从区域结构来看，中国已经连续多年成为全球最大的半导体消费市场。目前，中国市场占比达到34.4%。美国、欧洲、日本和其他市场的份额分别为21.7%、8.5%、8.3%和27.1%。,2020年全球半导体市场规模达到多少美元？,4400亿美元,3300亿美元,6600亿美元,5500亿美元,
223,【日本岩手县附近海域发生4.2级地震】财联社10月22日电，据日本广播协会（NHK）22日报道，当地时间22日21时48分左右，日本岩手县附近海域发生4.2级地震，最大震感为震度2，震源深度40公里。,发生地震的时间是什么时候？,发生地震的时间是当地时间22日21时48分左右。,发生地震的时间是当地时间22日22时00分左右。,发生地震的时间是当地时间21日21时48分左右。,发生地震的时间是当地时间23日00时00分左右。,
